dataset,model,input_type,horizon,model_seed,aggregation_method,anomaly_type,injection_seed,anomaly_ratio,magnitude_scale,detector_type,threshold_method,threshold_value,tp,fp,tn,fn,precision,recall,f1,false_positive_rate,true_negative_rate,num_points,num_true_anomaly,num_predicted_anomaly
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,residual,mean_std,2.416902501906649,19,79,3220,48,0.19387755102040816,0.2835820895522388,0.2303030303030303,0.023946650500151562,0.9760533494998485,3366,67,98
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,residual,iqr,2.14776143,24,141,3158,43,0.14545454545454545,0.3582089552238806,0.20689655172413793,0.04274022431039709,0.957259775689603,3366,67,165
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,residual,mad,2.4964195943355,19,65,3234,48,0.2261904761904762,0.2835820895522388,0.25165562913907286,0.019702940284934828,0.9802970597150652,3366,67,84
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,raw_zscore,percentile,2.4994696119919912,38,1829,1470,29,0.020353508302088912,0.5671641791044776,0.03929679420889348,0.5544104274022431,0.4455895725977569,3366,67,1867
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,raw_zscore,mean_std,2.551116526906032,38,1799,1500,29,0.020685900925421885,0.5671641791044776,0.039915966386554626,0.5453167626553501,0.4546832373446499,3366,67,1837
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,raw_zscore,iqr,2.3442392510655905,38,1947,1352,29,0.019143576826196475,0.5671641791044776,0.037037037037037035,0.5901788420733556,0.4098211579266444,3366,67,1985
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,raw_zscore,mad,2.731475610727059,38,1683,1616,29,0.022080185938407902,0.5671641791044776,0.04250559284116331,0.5101545923006972,0.4898454076993028,3366,67,1721
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,diff_score,percentile,3.7354988739999992,0,63,3236,67,0.0,0.0,0.0,0.019096695968475297,0.9809033040315247,3366,67,63
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,diff_score,mean_std,3.2637044535002464,0,105,3194,67,0.0,0.0,0.0,0.03182782661412549,0.9681721733858745,3366,67,105
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,diff_score,iqr,1.8691839749999957,0,524,2775,67,0.0,0.0,0.0,0.15883601091239768,0.8411639890876023,3366,67,524
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,diff_score,mad,2.720100071800002,0,181,3118,67,0.0,0.0,0.0,0.05486511063958775,0.9451348893604122,3366,67,181
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,rolling_zscore,percentile,3.7851960903958366,0,55,3244,67,0.0,0.0,0.0,0.016671718702637162,0.9833282812973628,3366,67,55
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,rolling_zscore,mean_std,13624037.770258179,0,3,3296,67,0.0,0.0,0.0,0.0009093664746892998,0.9990906335253107,3366,67,3
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,rolling_zscore,iqr,3.1589548061202946,0,99,3200,67,0.0,0.0,0.0,0.030009093664746894,0.9699909063352531,3366,67,99
ETTh2,nlinear,multivariate,24,42,first,frozen,2024,0.02,3.0,rolling_zscore,mad,3.6282639056897867,0,68,3231,67,0.0,0.0,0.0,0.020612306759624128,0.9793876932403759,3366,67,68
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,residual,percentile,2.4745504259999995,53,65,3222,26,0.4491525423728814,0.6708860759493671,0.5380710659898477,0.019774870702768482,0.9802251292972315,3366,79,118
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,residual,mean_std,2.416902501906649,54,77,3210,25,0.4122137404580153,0.6835443037974683,0.5142857142857142,0.023425616063279586,0.9765743839367204,3366,79,131
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,residual,iqr,2.14776143,58,139,3148,21,0.29441624365482233,0.7341772151898734,0.42028985507246375,0.04228780042592029,0.9577121995740797,3366,79,197
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,residual,mad,2.4964195943355,53,63,3224,26,0.45689655172413796,0.6708860759493671,0.5435897435897437,0.0191664131426833,0.9808335868573167,3366,79,116
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,raw_zscore,percentile,2.4994696119919912,60,1821,1466,19,0.03189792663476874,0.759493670886076,0.061224489795918366,0.55400060845756,0.4459993915424399,3366,79,1881
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,raw_zscore,mean_std,2.551116526906032,60,1792,1495,19,0.032397408207343416,0.759493670886076,0.06214396685655102,0.5451779738363249,0.45482202616367506,3366,79,1852
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,raw_zscore,iqr,2.3442392510655905,60,1938,1349,19,0.03003003003003003,0.759493670886076,0.05777563793933558,0.5895953757225434,0.41040462427745666,3366,79,1998
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,raw_zscore,mad,2.731475610727059,60,1674,1613,19,0.03460207612456748,0.759493670886076,0.06618863761720906,0.509278977791299,0.49072102220870095,3366,79,1734
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,diff_score,percentile,3.7354988739999992,0,61,3226,79,0.0,0.0,0.0,0.018557955582598113,0.9814420444174019,3366,79,61
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,diff_score,mean_std,3.2637044535002464,0,103,3184,79,0.0,0.0,0.0,0.03133556434438698,0.968664435655613,3366,79,103
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,diff_score,iqr,1.8691839749999957,2,509,2778,77,0.003913894324853229,0.02531645569620253,0.006779661016949152,0.15485244904167933,0.8451475509583206,3366,79,511
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,diff_score,mad,2.720100071800002,0,177,3110,79,0.0,0.0,0.0,0.05384849406753879,0.9461515059324612,3366,79,177
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,rolling_zscore,percentile,3.7851960903958366,1,55,3232,78,0.017857142857142856,0.012658227848101266,0.014814814814814815,0.01673258290234256,0.9832674170976574,3366,79,56
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,rolling_zscore,mean_std,13624037.770258179,0,3,3284,79,0.0,0.0,0.0,0.0009126863401277761,0.9990873136598722,3366,79,3
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,rolling_zscore,iqr,3.1589548061202946,2,103,3184,77,0.01904761904761905,0.02531645569620253,0.02173913043478261,0.03133556434438698,0.968664435655613,3366,79,105
ETTh2,nlinear,multivariate,24,42,first,frozen,3407,0.02,3.0,rolling_zscore,mad,3.6282639056897867,1,69,3218,78,0.014285714285714285,0.012658227848101266,0.013422818791946308,0.02099178582293885,0.9790082141770612,3366,79,70
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,residual,percentile,7.303702611999998,69,190,3130,0,0.26640926640926643,1.0,0.42073170731707316,0.0572289156626506,0.9427710843373494,3389,69,259
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,residual,mean_std,6.945084055705843,69,216,3104,0,0.24210526315789474,1.0,0.38983050847457623,0.06506024096385542,0.9349397590361446,3389,69,285
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,residual,iqr,6.1127008,69,314,3006,0,0.1801566579634465,1.0,0.3053097345132743,0.09457831325301205,0.905421686746988,3389,69,383
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,residual,mad,6.46164244967,69,270,3050,0,0.20353982300884957,1.0,0.3382352941176471,0.08132530120481928,0.9186746987951807,3389,69,339
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,raw_zscore,percentile,2.4890318202338193,55,1868,1452,14,0.02860114404576183,0.7971014492753623,0.05522088353413654,0.5626506024096386,0.43734939759036146,3389,69,1923
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,54,1814,1506,15,0.028907922912205567,0.782608695652174,0.05575632421270005,0.5463855421686747,0.4536144578313253,3389,69,1868
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,raw_zscore,iqr,2.3934610983142957,57,1930,1390,12,0.02868646200301963,0.8260869565217391,0.05544747081712063,0.5813253012048193,0.4186746987951807,3389,69,1987
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,raw_zscore,mad,2.9142195731359504,46,1550,1770,23,0.02882205513784461,0.6666666666666666,0.05525525525525525,0.46686746987951805,0.5331325301204819,3389,69,1596
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,diff_score,percentile,3.7355001199999998,33,82,3238,36,0.28695652173913044,0.4782608695652174,0.3586956521739131,0.02469879518072289,0.9753012048192771,3389,69,115
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,diff_score,mean_std,3.298161693866327,34,119,3201,35,0.2222222222222222,0.4927536231884058,0.3063063063063063,0.03584337349397591,0.9641566265060241,3389,69,153
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,diff_score,iqr,1.8682560000000006,38,542,2778,31,0.06551724137931035,0.5507246376811594,0.11710323574730355,0.16325301204819276,0.8367469879518072,3389,69,580
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,diff_score,mad,2.7201026663499954,35,209,3111,34,0.14344262295081966,0.5072463768115942,0.22364217252396165,0.06295180722891566,0.9370481927710843,3389,69,244
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,rolling_zscore,percentile,4.061008888237861,33,31,3289,36,0.515625,0.4782608695652174,0.49624060150375937,0.009337349397590362,0.9906626506024097,3389,69,64
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,rolling_zscore,mean_std,13637739.74314351,0,3,3317,69,0.0,0.0,0.0,0.0009036144578313253,0.9990963855421687,3389,69,3
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,rolling_zscore,iqr,3.2034802461986436,54,74,3246,15,0.421875,0.782608695652174,0.5482233502538071,0.022289156626506025,0.977710843373494,3389,69,128
ETTh2,nlinear,multivariate,24,42,mean,spike,42,0.02,3.0,rolling_zscore,mad,3.6490382543542315,38,45,3275,31,0.4578313253012048,0.5507246376811594,0.5,0.01355421686746988,0.9864457831325302,3389,69,83
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,residual,percentile,7.303702611999998,69,191,3129,0,0.2653846153846154,1.0,0.4194528875379939,0.05753012048192771,0.9424698795180723,3389,69,260
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,residual,mean_std,6.945084055705843,69,217,3103,0,0.24125874125874125,1.0,0.38873239436619716,0.06536144578313254,0.9346385542168675,3389,69,286
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,residual,iqr,6.1127008,69,316,3004,0,0.17922077922077922,1.0,0.30396475770925113,0.09518072289156626,0.9048192771084337,3389,69,385
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,residual,mad,6.46164244967,69,271,3049,0,0.20294117647058824,1.0,0.3374083129584352,0.08162650602409638,0.9183734939759036,3389,69,340
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,raw_zscore,percentile,2.4890318202338193,49,1877,1443,20,0.02544132917964694,0.7101449275362319,0.04912280701754387,0.5653614457831325,0.4346385542168675,3389,69,1926
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,49,1823,1497,20,0.026175213675213676,0.7101449275362319,0.05048943843379701,0.5490963855421687,0.45090361445783134,3389,69,1872
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,raw_zscore,iqr,2.3934610983142957,49,1938,1382,20,0.024660291897332664,0.7101449275362319,0.047665369649805445,0.5837349397590361,0.4162650602409639,3389,69,1987
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,raw_zscore,mad,2.9142195731359504,47,1551,1769,22,0.029411764705882353,0.6811594202898551,0.05638872225554888,0.4671686746987952,0.5328313253012048,3389,69,1598
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,diff_score,percentile,3.7355001199999998,33,82,3238,36,0.28695652173913044,0.4782608695652174,0.3586956521739131,0.02469879518072289,0.9753012048192771,3389,69,115
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,diff_score,mean_std,3.298161693866327,35,118,3202,34,0.22875816993464052,0.5072463768115942,0.3153153153153153,0.035542168674698796,0.9644578313253012,3389,69,153
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,diff_score,iqr,1.8682560000000006,39,539,2781,30,0.06747404844290658,0.5652173913043478,0.1205564142194745,0.16234939759036143,0.8376506024096385,3389,69,578
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,diff_score,mad,2.7201026663499954,35,207,3113,34,0.1446280991735537,0.5072463768115942,0.22508038585209006,0.06234939759036145,0.9376506024096386,3389,69,242
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,rolling_zscore,percentile,4.061008888237861,33,32,3288,36,0.5076923076923077,0.4782608695652174,0.4925373134328358,0.00963855421686747,0.9903614457831326,3389,69,65
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,rolling_zscore,mean_std,13637739.74314351,0,3,3317,69,0.0,0.0,0.0,0.0009036144578313253,0.9990963855421687,3389,69,3
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,rolling_zscore,iqr,3.2034802461986436,46,68,3252,23,0.40350877192982454,0.6666666666666666,0.5027322404371585,0.020481927710843374,0.9795180722891567,3389,69,114
ETTh2,nlinear,multivariate,24,42,mean,spike,2024,0.02,3.0,rolling_zscore,mad,3.6490382543542315,41,45,3275,28,0.47674418604651164,0.5942028985507246,0.5290322580645161,0.01355421686746988,0.9864457831325302,3389,69,86
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,residual,percentile,7.303702611999998,68,186,3135,0,0.2677165354330709,1.0,0.42236024844720504,0.05600722673893405,0.9439927732610659,3389,68,254
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,residual,mean_std,6.945084055705843,68,212,3109,0,0.24285714285714285,1.0,0.3908045977011494,0.06383619391749473,0.9361638060825053,3389,68,280
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,residual,iqr,6.1127008,68,312,3009,0,0.17894736842105263,1.0,0.30357142857142855,0.0939476061427281,0.9060523938572719,3389,68,380
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,residual,mad,6.46164244967,68,267,3054,0,0.20298507462686566,1.0,0.337468982630273,0.08039747064137308,0.919602529358627,3389,68,335
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,raw_zscore,percentile,2.4890318202338193,52,1881,1440,16,0.026901189860320744,0.7647058823529411,0.051974012993503245,0.5663956639566395,0.43360433604336046,3389,68,1933
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,51,1826,1495,17,0.02717101758124667,0.75,0.052442159383033427,0.5498343872327612,0.45016561276723877,3389,68,1877
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,raw_zscore,iqr,2.3934610983142957,52,1945,1376,16,0.026039058587881823,0.7647058823529411,0.05036319612590799,0.585666967780789,0.4143330322192111,3389,68,1997
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,raw_zscore,mad,2.9142195731359504,49,1554,1767,19,0.03056768558951965,0.7205882352941176,0.05864751645721125,0.4679313459801265,0.5320686540198736,3389,68,1603
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,diff_score,percentile,3.7355001199999998,33,82,3239,35,0.28695652173913044,0.4852941176470588,0.36065573770491804,0.024691358024691357,0.9753086419753086,3389,68,115
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,diff_score,mean_std,3.298161693866327,33,120,3201,35,0.21568627450980393,0.4852941176470588,0.29864253393665163,0.036133694670280034,0.96386630532972,3389,68,153
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,diff_score,iqr,1.8682560000000006,39,541,2780,29,0.06724137931034482,0.5735294117647058,0.12037037037037036,0.1629027401385125,0.8370972598614875,3389,68,580
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,diff_score,mad,2.7201026663499954,33,209,3112,35,0.13636363636363635,0.4852941176470588,0.21290322580645163,0.06293285155073773,0.9370671484492623,3389,68,242
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,rolling_zscore,percentile,4.061008888237861,36,33,3288,32,0.5217391304347826,0.5294117647058824,0.5255474452554744,0.00993676603432701,0.990063233965673,3389,68,69
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,rolling_zscore,mean_std,13637739.74314351,0,2,3319,68,0.0,0.0,0.0,0.0006022282445046673,0.9993977717554954,3389,68,2
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,rolling_zscore,iqr,3.2034802461986436,46,63,3258,22,0.42201834862385323,0.6764705882352942,0.5197740112994351,0.018970189701897018,0.981029810298103,3389,68,109
ETTh2,nlinear,multivariate,24,42,mean,spike,3407,0.02,3.0,rolling_zscore,mad,3.6490382543542315,40,42,3279,28,0.4878048780487805,0.5882352941176471,0.5333333333333332,0.012646793134598013,0.987353206865402,3389,68,82
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,residual,percentile,7.303702611999998,77,192,3120,0,0.2862453531598513,1.0,0.44508670520231214,0.057971014492753624,0.9420289855072463,3389,77,269
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,residual,mean_std,6.945084055705843,77,217,3095,0,0.2619047619047619,1.0,0.41509433962264153,0.06551932367149758,0.9344806763285024,3389,77,294
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,residual,iqr,6.1127008,77,315,2997,0,0.19642857142857142,1.0,0.3283582089552239,0.09510869565217392,0.904891304347826,3389,77,392
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,residual,mad,6.46164244967,77,270,3042,0,0.2219020172910663,1.0,0.3632075471698113,0.08152173913043478,0.9184782608695652,3389,77,347
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,raw_zscore,percentile,2.4890318202338193,47,1860,1452,30,0.02464604090194022,0.6103896103896104,0.047379032258064516,0.5615942028985508,0.4384057971014493,3389,77,1907
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,47,1805,1507,30,0.025377969762419007,0.6103896103896104,0.04872991187143598,0.544987922705314,0.455012077294686,3389,77,1852
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,raw_zscore,iqr,2.3934610983142957,49,1923,1389,28,0.02484787018255578,0.6363636363636364,0.04782820888238165,0.5806159420289855,0.41938405797101447,3389,77,1972
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,raw_zscore,mad,2.9142195731359504,38,1539,1773,39,0.024096385542168676,0.4935064935064935,0.045949214026602174,0.46467391304347827,0.5353260869565217,3389,77,1577
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,diff_score,percentile,3.7355001199999998,6,54,3258,71,0.1,0.07792207792207792,0.08759124087591241,0.016304347826086956,0.9836956521739131,3389,77,60
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,diff_score,mean_std,3.298161693866327,8,90,3222,69,0.08163265306122448,0.1038961038961039,0.09142857142857141,0.02717391304347826,0.9728260869565217,3389,77,98
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,diff_score,iqr,1.8682560000000006,20,514,2798,57,0.03745318352059925,0.2597402597402597,0.06546644844517185,0.15519323671497584,0.8448067632850241,3389,77,534
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,diff_score,mad,2.7201026663499954,10,179,3133,67,0.05291005291005291,0.12987012987012986,0.07518796992481203,0.05404589371980676,0.9459541062801933,3389,77,189
ETTh2,nlinear,multivariate,24,42,mean,level_shift,42,0.02,3.0,rolling_zscore,percentile,4.061008888237861,8,41,3271,69,0.16326530612244897,0.1038961038961039,0.12698412698412698,0.012379227053140096,0.9876207729468599,3389,77,49
